id,name,artist,url
3584bd4dd66660e4c940937d27dfaf89,Chuyện Đôi Ta (Lofi Version),"Emcee L, Freak D",https://www.nhaccuatui.com/bai-hat/chuyen-doi-ta-lofi-version-emcee-l-ft-freak-d.snJC8mcqojnU.html
a1f693634c37c610dd47bd9bbcbd57d2,Chuyện Đôi Ta,Phi Nhung,https://www.nhaccuatui.com/bai-hat/chuyen-doi-ta-phi-nhung.tJuK2dx0ZO.html
df40c56cd74f373a99510870b7328601,Là Anh / 是你,Mộng Nhiên (Meng Ran),https://www.nhaccuatui.com/bai-hat/la-anh-mong-nhien-meng-ran.suKBsMn5x2v8.html
afdf32cefdbff9510512c705fec48344,Là Anh,Trang Pháp,https://www.nhaccuatui.com/bai-hat/la-anh-trang-phap.MEHYjDVt4Z58.html
afdf32cefdbff9510512c705fec48344,Là Anh,Bệt Band,https://www.nhaccuatui.com/bai-hat/la-anh-bet-band.40xkqXYB3ckY.html
b0f146e752695c508aef2172bbbbfd70,Là Anh (Beat),Bệt Band,https://www.nhaccuatui.com/bai-hat/la-anh-beat-bet-band.7XYunUrU828q.html
7c0eb926e9b8ba6a4774b3d02ce832bb,Waiting For You (Fun Beach Festival 2016 Anthem),Hoaprox,https://www.nhaccuatui.com/bai-hat/waiting-for-you-fun-beach-festival-2016-anthem-hoaprox.mPANjRmH5sjP.html
ef467c85064c25920fdbfbe640cbbe04,Waiting For You,Bangles,https://www.nhaccuatui.com/bai-hat/waiting-for-you-bangles.sSxyseQdxOnU.html
ef467c85064c25920fdbfbe640cbbe04,Waiting For You,Loutin,https://www.nhaccuatui.com/bai-hat/waiting-for-you-loutin.59lifJZggs0j.html
3aa2149c91d9aa95e8c41116318f4c93,Xui Hay Vui,"tlinh, MONO, Onionn",https://www.nhaccuatui.com/bai-hat/xui-hay-vui-tlinh-ft-mono-ft-onionn.IlfUijUaO8kL.html
5ce84ce70b0a4704944ab9a3ac1b29d4,Do You,"MONO, Rein, Onionn",https://www.nhaccuatui.com/bai-hat/do-you-mono-ft-rein-ft-onionn.griJpUZ1vimb.html
a61bc94993497a43abc967c5d240c0c2,Chưa Quên Người Yêu Cũ (Live Version),Hà Nhi,https://www.nhaccuatui.com/bai-hat/chua-quen-nguoi-yeu-cu-live-version-ha-nhi.AKjxkiCTFxtH.html
a61bc94993497a43abc967c5d240c0c2,Chưa Quên Người Yêu Cũ (Live Version),"Hà Nhi, Trung Quân",https://www.nhaccuatui.com/bai-hat/chua-quen-nguoi-yeu-cu-live-version-ha-nhi-ft-trung-quan.YOq7yYcMeI1F.html
0a08df9091835e9cec4722541eb6901a,Chưa Quên Người Yêu Cũ (Lofi),"Hà Nhi, Hứa Kim Tuyền",https://www.nhaccuatui.com/bai-hat/chua-quen-nguoi-yeu-cu-lofi-ha-nhi-ft-hua-kim-tuyen.XlV2IUvLqPgf.html
23b8b328494b49c6abae95756a011cc9,Ai Rồi Cũng Sẽ Khác (Cảm Ơn Tình Yêu),Hà Nhi,https://www.nhaccuatui.com/bai-hat/ai-roi-cung-se-khac-cam-on-tinh-yeu-ha-nhi.mosZXBROrmJA.html
a66fc0ddeb58d7d0cf41556f1d7b8a8e,Ai Rồi Cũng Sẽ Khác (Haozi Remix),Hà Nhi,https://www.nhaccuatui.com/bai-hat/ai-roi-cung-se-khac-haozi-remix-ha-nhi.zVanI18TWj1o.html
869da120d488cadd639c7dfe7b3c9fe9,Pink Venom,Đang Cập Nhật,https://www.nhaccuatui.com/bai-hat/pink-venom-dang-cap-nhat.RIWzBskYsYfV.html
869da120d488cadd639c7dfe7b3c9fe9,Pink Venom,Đang Cập Nhật,https://www.nhaccuatui.com/bai-hat/pink-venom-dang-cap-nhat.iMUKETxWCYPq.html
869da120d488cadd639c7dfe7b3c9fe9,Pink Venom,MESTA NET,https://www.nhaccuatui.com/bai-hat/pink-venom-mesta-net.qvT9uq5lfzXr.html
56045764051a2e5cf313ee3dd5a61ccd,Tally,BLACKPINK,https://www.nhaccuatui.com/bai-hat/tally-blackpink.X7hShFWxUvw2.html
933f637753b12279e5ad5d71be1081dc,The Happiest Girl,BLACKPINK,https://www.nhaccuatui.com/bai-hat/the-happiest-girl-blackpink.PygJaoCZEFIy.html
98b67adbe85d0aa1b5677622ee584aa3,Đáp Án Cuối Cùng,Trúc Nhi,https://www.nhaccuatui.com/bai-hat/dap-an-cuoi-cung-truc-nhi.iyeyaMSvXIHa.html
98b67adbe85d0aa1b5677622ee584aa3,Đáp Án Cuối Cùng,Trần Khải Thái,https://www.nhaccuatui.com/bai-hat/dap-an-cuoi-cung-tran-khai-thai.KbkuuTkABY.html
98b67adbe85d0aa1b5677622ee584aa3,Đáp Án Cuối Cùng,"Reset Nguyễn, HP Kayz, Kun JiRou, V.A",https://www.nhaccuatui.com/bai-hat/dap-an-cuoi-cung-reset-nguyen-ft-hp-kayz-ft-kun-jirou-ft-kingz-jk.SYisp59ZQ6R3.html
bb179e990b815f287910d0a3b760848d,Đôi Mắt (Biển Của Hy Vọng),Quân A.P,https://www.nhaccuatui.com/bai-hat/doi-mat-bien-cua-hy-vong-quan-ap.PL91hnUSLGm7.html
7251970fb1ae45b9071834fc8bb99d0f,Vầng Trăng Khóc (Biển Của Hy Vọng),"Quân A.P, Đông Nhi",https://www.nhaccuatui.com/bai-hat/vang-trang-khoc-bien-cua-hy-vong-quan-ap-ft-dong-nhi.Ee4msEAg9fP3.html
